weather_main,traffic_volume
Rain,3184
Rain,2759
Mist,2759
Rain,2045
Mist,2045
Drizzle,2045
Rain,1376
Mist,1376
Rain,858
Mist,858
Snow,858
Rain,454
Mist,454
Drizzle,454
Mist,304
Rain,304
Drizzle,304
Snow,304
Mist,240
Rain,240
Snow,240
Mist,298
Drizzle,298
Rain,298
Rain,804
Mist,804
Drizzle,804
Rain,2609
Mist,2609
Drizzle,2609
Rain,5375
Mist,5375
Drizzle,5375
Drizzle,6201
Rain,6201
Rain,5279
Thunderstorm,4477
Rain,4477
Thunderstorm,4052
Rain,4052
Thunderstorm,3832
Rain,3832
Rain,3956
Mist,3956
Rain,4083
Mist,4083
Drizzle,4083
Rain,4408
Rain,4966
Thunderstorm,4966
Rain,5857
Mist,5857
Rain,5339
Mist,5339
Mist,3798
Rain,3798
Drizzle,3798
Rain,2563
Rain,2016
Clouds,1811
Clear,1263
Mist,826
Clouds,464
Rain,323
Drizzle,323
Rain,233
Drizzle,233
Mist,233
Mist,326
Drizzle,326
Rain,326
Drizzle,868
Rain,868
Mist,2706
Rain,2706
Snow,2706
Mist,5552
Rain,5552
Drizzle,5552
Mist,6314
Rain,6314
Clouds,5353
Clouds,4877
Clouds,4175
Clouds,4297
Clouds,4533
Clouds,4418
Clouds,4737
Clouds,5359
Clouds,6057
Drizzle,5535
Drizzle,4017
Drizzle,2807
Rain,2807
Rain,2267
Rain,2211
Drizzle,2211
Rain,1367
Drizzle,1367
Drizzle,804
Rain,804
Drizzle,499
Rain,499
Drizzle,352
Rain,352
Mist,352
Snow,352
Drizzle,274
Rain,274
Mist,274
Snow,274
Rain,309
Mist,309
Snow,309
Mist,868
Rain,868
Snow,868
Rain,2661
Mist,2661
Drizzle,2661
Drizzle,5425
Mist,5425
Rain,5425
Snow,5425
Drizzle,5610
Rain,5610
Drizzle,5681
Rain,5681
Snow,5681
Rain,4853
Drizzle,4853
Rain,4133
Mist,4133
Drizzle,4133
Rain,4241
Drizzle,4241
Mist,4241
Rain,4520
Drizzle,4520
Drizzle,4546
Rain,4546
Rain,4704
Drizzle,4704
Rain,5283
Drizzle,5283
Rain,5949
Drizzle,5949
Drizzle,5635
Rain,5635
Rain,4232
Drizzle,4232
Rain,2980
Drizzle,2980
Rain,2407
Drizzle,2407
Drizzle,2227
Rain,2227
Rain,1476
Drizzle,1476
Rain,971
Drizzle,971
Snow,971
Drizzle,555
Rain,555
Rain,319
Drizzle,319
Rain,257
Drizzle,257
Mist,344
Clouds,852
Rain,2693
Drizzle,2693
Clouds,5603
Clouds,6364
Mist,5492
Clouds,4882
Clouds,4381
Rain,4477
Rain,4743
Clouds,4762
Snow,5083
Drizzle,5083
Drizzle,5823
Clouds,6484
Clouds,6109
Snow,4331
Clouds,2943
Clouds,2419
Clouds,2783
Clouds,1845
Clouds,1091
Clouds,689
Clouds,405
Clouds,321
Clouds,384
Clouds,780
Clouds,2438
Clouds,5358
Clouds,6181
Clouds,5660
Clouds,5119
Clouds,5050
Clouds,5050
Clouds,5548
Clouds,5518
Clouds,5608
Clouds,6020
Clouds,6594
Clouds,6199
Clouds,4893
Clouds,3916
Clouds,3172
Haze,3294
Snow,2541
Clouds,1853
Clouds,1208
Clouds,708
Snow,538
Clouds,402
Clouds,408
Clouds,641
Clouds,1244
Snow,1954
Snow,3002
Snow,3716
Mist,3716
Snow,4166
Clouds,4726
Clouds,5017
Clouds,5518
Clear,5175
Clouds,5121
Clouds,4963
Clouds,5347
Clouds,4412
Clouds,3423
Clouds,2828
Clouds,3341
Snow,2573
Snow,1930
Snow,731
Mist,731
Snow,491
Mist,491
Snow,296
Mist,296
Snow,336
Mist,336
Snow,388
Mist,388
Snow,739
Mist,739
Snow,1057
Mist,1057
Mist,2334
Snow,2334
Mist,2334
Snow,2334
Mist,3520
Mist,3960
Mist,4291
Mist,4291
Mist,4147
Drizzle,4502
Rain,4502
Mist,4502
Rain,4242
Drizzle,4242
Mist,4034
Drizzle,4034
Rain,3158
Mist,3158
Snow,3158
Rain,3125
Clouds,2234
Clouds,1952
Clouds,1351
Clouds,884
Clear,518
Clear,318
Mist,261
Mist,304
Mist,798
Fog,798
Mist,2663
Fog,2663
Mist,5573
Fog,5573
Mist,6077
Fog,6077
Mist,5957
Fog,5957
Mist,5018
Mist,4621
Mist,4522
Clouds,4722
Rain,5052
Drizzle,5052
Rain,5586
Clouds,6338
Clouds,6338
Clouds,5955
Rain,4323
Rain,3142
Drizzle,2540
Drizzle,2122
Clouds,1859
Clouds,2345
Clouds,597
Drizzle,427
Mist,284
Clouds,370
Clouds,890
Clouds,2774
Snow,5840
Clouds,6558
Snow,5179
Snow,4666
Snow,4725
Snow,4722
Snow,5062
Snow,5062
Snow,5819
Snow,6612
Snow,6232
Snow,4520
Snow,4520
Snow,3069
Snow,2560
Snow,2304
Snow,1757
Snow,2196
Snow,597
Snow,388
Snow,273
Snow,365
Snow,2753
Snow,5551
Snow,5551
Snow,6210
Snow,5170
Snow,4633
Snow,4633
Snow,4680
Snow,4956
Haze,4956
Snow,5318
Snow,5758
Haze,5758
Snow,6404
Snow,6143
Snow,6143
Snow,4447
Snow,3276
Snow,2743
Snow,2510
Snow,1555
Snow,1020
Snow,691
Snow,420
Snow,429
Snow,493
Haze,493
Snow,1015
Mist,1015
Haze,1015
Snow,2835
Snow,5530
Mist,6117
Snow,6117
Snow,5934
Snow,5276
Snow,4697
Snow,4751
Snow,4819
Snow,4984
Snow,5171
Snow,5759
Snow,6632
Snow,6070
Snow,4492
Snow,3362
Snow,2804
Snow,2547
Snow,2000
Snow,1147
Snow,652
Snow,382
Snow,322
Snow,388
Clouds,826
Clouds,2553
Snow,5525
Snow,6234
Snow,5529
Snow,5083
Mist,5083
Snow,4589
Mist,4589
Snow,5052
Haze,5052
Snow,5280
Snow,5285
Snow,5622
Snow,6031
Snow,6512
Snow,6092
Snow,5025
Snow,3806
Snow,3066
Snow,3356
Snow,4459
Snow,2049
Snow,1122
Clouds,721
Clear,523
Clear,365
Clear,400
Clear,692
Clear,1159
Clouds,1842
Clear,2825
Clouds,3771
Clouds,4096
Clouds,4525
Clear,4884
Clouds,4804
Snow,5061
Snow,4582
Snow,4037
Snow,4340
Mist,4340
Snow,4480
Mist,4480
Snow,2903
Mist,2903
Snow,2315
Mist,2315
Snow,2494
Mist,2494
Snow,2883
Mist,2883
Snow,2455
Mist,2455
Snow,1082
Mist,1082
Snow,691
Mist,691
Snow,531
Mist,531
Snow,331
Mist,331
Snow,318
Mist,318
Fog,318
Snow,435
Mist,435
Snow,721
Mist,721
Snow,811
Fog,811
Mist,811
Snow,1190
Mist,1190
Fog,1190
Snow,1759
Mist,1759
Snow,2206
Mist,2206
Snow,2611
Mist,2611
Haze,2611
Snow,2936
Mist,2936
Haze,2936
Snow,3213
Snow,3541
Mist,3541
Haze,3541
Snow,3426
Mist,3426
Haze,3426
Snow,3215
Mist,3215
Haze,3215
Snow,3019
Mist,3019
Snow,2524
Mist,2524
Haze,2524
Snow,2712
Mist,2712
Snow,3080
Snow,1719
Snow,1421
Snow,930
Snow,701
Snow,521
Snow,380
Snow,619
Snow,1089
Mist,1089
Mist,2694
Snow,2694
Mist,4739
Snow,4739
Mist,4301
Snow,4301
Snow,4539
Mist,4539
Haze,4539
Mist,5019
Haze,5019
Snow,5019
Mist,4411
Snow,4411
Mist,4321
Haze,4321
Snow,4321
Mist,4432
Haze,4432
Snow,4432
Haze,4559
Snow,4559
Clouds,4680
Snow,5338
Snow,5785
Snow,5169
Snow,3974
Snow,2780
Clear,2365
Clouds,2059
Clear,1403
Clear,872
Clear,625
Clear,495
Clear,386
Clear,438
Clear,1017
Clear,2830
Clear,5643
Clear,6090
Clear,5670
Clear,5320
Clear,4443
Snow,4643
Snow,4555
Snow,4765
Clear,5006
Snow,5450
Clear,6236
Clear,5806
Clear,4165
Clear,3145
Clouds,2617
Clouds,3055
Clear,3738
Clear,1205
Clear,587
Clear,381
Clear,369
Clear,486
Clear,1015
Clear,2781
Clear,5690
Clear,6152
Clouds,5599
Snow,5275
Haze,5275
Snow,4770
Haze,4770
Snow,4929
Haze,4929
Snow,4944
Haze,4944
Snow,4708
Haze,4708
Snow,5058
Haze,5058
Clear,5500
Clear,6306
Clear,6091
Clear,4580
Clear,3197
Clear,2664
Clear,2409
Clouds,1766
Clear,1109
Clear,583
Clear,342
Clear,274
Clear,357
Clear,864
Clear,2613
Clear,5531
Clear,6059
Clouds,5595
Clear,5097
Clear,4565
Haze,4900
Clouds,4997
Clear,5053
Clear,5421
Clear,5788
Clear,6603
Clouds,5997
Clear,4381
Clouds,3249
Clouds,2906
Clouds,2693
Clouds,2206
Snow,1229
Snow,651
Mist,651
Snow,435
Mist,435
Snow,314
Mist,314
Snow,363
Mist,363
Snow,820
Snow,4919
Snow,5459
Snow,4718
Snow,4718
Mist,4718
Snow,4429
Mist,4429
Snow,4199
Snow,4716
Snow,4875
Snow,4814
Snow,4848
Haze,4848
Snow,4251
Mist,4251
Snow,3311
Mist,3311
Snow,2344
Mist,2344
Snow,2344
Mist,2344
Snow,1906
Mist,1906
Fog,1906
Snow,1543
Mist,1543
Snow,1589
Mist,1589
Snow,1057
Mist,1057
Snow,669
Mist,669
Snow,425
Mist,425
Snow,425
Mist,425
Snow,354
Mist,354
Snow,317
Mist,317
Snow,333
Snow,610
Mist,610
Snow,944
Mist,944
Snow,1195
Mist,1195
Haze,1195
Snow,1488
Haze,1488
Mist,1488
Snow,1833
Haze,1833
Snow,2205
Haze,2205
Mist,2205
Snow,2632
Haze,2632
Snow,3145
Snow,3337
Snow,3426
Clouds,4134
Clear,4312
Clear,3692
Clear,3346
Clear,2679
Clear,2256
Clear,2262
Clear,2311
Clear,1554
Clear,957
Clear,667
Clear,472
Clear,312
Clear,277
Clear,459
Clear,800
Haze,1037
Haze,1462
Fog,3067
Clear,3666
Clear,3149
Clear,3437
Clear,3437
Clear,3584
Clear,3869
Clouds,3714
Clear,2502
Clear,2217
Clear,1994
Clear,1669
Clear,1033
Clear,1033
Clear,420
Clear,420
Clear,292
Clear,254
Clear,295
Clear,770
Clear,2458
Clouds,5160
Clouds,5832
Clouds,5278
Clouds,4747
Clear,4301
Clear,4618
Snow,4748
Haze,4752
Snow,5087
Haze,5087
Clouds,4939
Clear,4696
Clear,5572
Clear,4086
Clear,2883
Clear,2452
Clear,2032
Clouds,1578
Clouds,1063
Clear,614
Clouds,410
Clouds,316
Clouds,427
Clouds,946
Clear,2633
Clear,5446
Clear,5998
Clear,5701
Clear,5225
Snow,4778
Snow,4956
Clear,5057
Clear,5006
Clear,5263
Clear,5420
Clear,6079
Clear,5845
Clear,4403
Clear,3246
Clear,2790
Clear,3827
Clear,2937
Clear,1211
Clear,635
Clouds,407
Clouds,333
Clouds,354
Clouds,852
Clouds,2558
Clouds,4477
Clouds,6003
Clouds,5459
Haze,4975
Clouds,4859
Clear,5053
Clear,5138
Clouds,5176
Clouds,5328
Drizzle,5770
Clouds,6179
Mist,5726
Clouds,4315
Clouds,3200
Clouds,2722
Clouds,2627
Clouds,2069
Clouds,1187
Clear,621
Clear,438
Clear,308
Clear,350
Clear,802
Clear,2449
Clear,5223
Clear,5352
Clear,4865
Mist,4596
Clear,4627
Clear,5200
Clear,5286
Clear,5313
Clouds,5470
Clouds,5496
Clear,6180
Clear,5385
Clear,4320
Clear,3402
Clear,2754
Clear,2731
Clear,2311
Clear,1441
Clear,837
Clear,463
Clear,383
Clear,339
Clear,568
Clear,1718
Clear,3438
Clear,3598
Clouds,3460
Rain,4017
Drizzle,4017
Rain,4365
Drizzle,4687
Rain,4687
Snow,4687
Snow,4956
Mist,4956
Drizzle,4956
Rain,4956
Snow,4665
Mist,4665
Rain,4665
Snow,4651
Mist,4651
Rain,4651
Snow,4566
Mist,4566
Snow,4524
Mist,4524
Drizzle,4524
Rain,4524
Drizzle,4119
Mist,4119
Snow,4119
Rain,4119
Drizzle,3501
Mist,3501
Mist,2842
Mist,2494
Mist,2529
Mist,2313
Mist,1577
Mist,1147
Mist,789
Mist,650
Mist,494
Clouds,465
Mist,640
Haze,1030
Mist,1030
Haze,1287
Mist,1287
Mist,1791
Mist,2475
Mist,3001
Haze,3001
Haze,3530
Mist,3530
Mist,3367
Haze,3367
Haze,3295
Mist,3295
Haze,3681
Mist,3681
Haze,3713
Mist,3713
Haze,3887
Mist,3887
Haze,3331
Mist,3331
Mist,2843
Mist,2573
Clouds,2675
Clouds,2850
Clouds,2473
Drizzle,1828
Mist,1828
Drizzle,900
Mist,900
Drizzle,659
Mist,659
Drizzle,348
Mist,348
Haze,348
Rain,348
Snow,348
Drizzle,192
Mist,192
Drizzle,113
Mist,113
Snow,113
Rain,113
Drizzle,227
Mist,227
Mist,454
Mist,489
Mist,754
Mist,1330
Mist,1823
Clouds,2173
Mist,2472
Mist,2554
Rain,2554
Snow,2506
Mist,2506
Rain,2506
Rain,2540
Mist,2540
Snow,2540
Rain,2400
Mist,2400
Snow,2400
Rain,2282
Mist,2282
Snow,2282
Drizzle,2148
Rain,2148
Mist,2148
Snow,2148
Drizzle,2176
Mist,2176
Snow,2176
Rain,2176
Rain,2016
Mist,2016
Snow,2016
Rain,1858
Mist,1858
Thunderstorm,1858
Drizzle,1858
Snow,1858
Rain,1481
Mist,1481
Snow,1481
Drizzle,1481
Rain,980
Mist,980
Snow,980
Rain,732
Mist,732
Clouds,508
Clouds,431
Drizzle,440
Clouds,804
Clouds,1173
Clouds,1931
Clouds,1978
Snow,1364
Snow,1962
Snow,2476
Snow,2967
Snow,3374
Haze,3374
Mist,3374
Snow,3730
Snow,3921
Snow,3946
Snow,3798
Snow,3625
Snow,3295
Snow,2739
Snow,2141
Snow,2024
Snow,1519
Snow,964
Snow,639
Snow,360
Snow,281
Snow,266
Snow,678
Snow,2111
Snow,4409
Snow,4380
Snow,4053
Snow,3911
Snow,3865
Snow,4324
Snow,4575
Snow,4564
Clouds,5161
Clouds,5147
Clear,5730
Clear,5324
Clear,4127
Clear,3226
Clear,2626
Clear,2403
Clear,2114
Clear,1344
Clear,686
Clear,440
Clouds,408
Clear,584
Clear,931
Clear,2396
Clear,4680
Clouds,4800
Clouds,4423
Snow,4306
Snow,4161
Clouds,4578
Clouds,4879
Clouds,4953
Clear,5148
Clear,5445
Clouds,6164
Clouds,5484
Snow,4443
Snow,3278
Clouds,2650
Clouds,2604
Clear,2231
Clear,1350
Clear,841
Clear,578
Clear,436
Clear,435
Clouds,855
Clouds,2402
Clouds,4699
Snow,4870
Snow,4382
Snow,4303
Snow,4198
Snow,4842
Snow,4846
Clouds,5072
Clouds,5146
Clouds,5343
Clouds,5894
Clouds,5196
Snow,4210
Snow,3136
Snow,2554
Snow,3040
Clear,3554
Clear,1534
Clear,921
Clear,654
Clear,599
Clear,473
Clear,750
Clear,2110
Clear,4049
Clouds,4325
Clouds,4116
Clouds,4293
Clouds,4235
Clouds,4956
Clouds,5072
Clouds,5354
Clouds,5582
Clouds,5690
Clouds,5848
Clouds,5386
Snow,4362
Snow,3296
Snow,2753
Clouds,2656
Clear,2436
Clear,1818
Clear,1152
Clouds,837
Snow,1211
Snow,794
Snow,500
Snow,499
Snow,852
Clouds,1000
Clouds,1384
Clear,2526
Clear,4034
Clear,3750
Clear,3961
Clear,4193
Clear,4571
Clear,4475
Clear,4777
Clear,4342
Clear,3816
Clear,3974
Clouds,4490
Clouds,2921
Clouds,2557
Clouds,1857
Clouds,1848
Clear,1806
Clear,1211
Clouds,794
Clear,500
Clear,513
Clear,821
Clouds,950
Clear,1284
Clouds,2279
Clear,3592
Clear,3500
Clouds,3364
Clouds,3252
Clouds,3431
Clouds,3585
Clouds,3594
Clear,3133
Clouds,2955
Clouds,2412
Clouds,1981
Clouds,1777
Clouds,1438
Snow,1043
Snow,798
Snow,522
Snow,457
Snow,363
Clouds,508
Clouds,849
Clouds,1562
Clouds,1792
Clouds,2014
Clouds,2401
Snow,2832
Snow,3470
Snow,3732
Snow,3750
Mist,3750
Snow,3933
Haze,3933
Mist,3933
Haze,3762
Snow,3762
Mist,3762
Rain,3762
Mist,3563
Haze,3563
Snow,3563
Drizzle,3563
Mist,3261
Snow,3261
Mist,2875
Snow,2875
Mist,2244
Mist,1785
Snow,1785
Rain,1785
Drizzle,1785
Mist,1660
Snow,1660
Mist,1226
Snow,1226
Mist,827
Snow,827
Drizzle,827
Mist,716
Haze,716
Snow,716
Drizzle,716
Mist,485
Snow,485
Drizzle,485
Mist,400
Haze,400
Mist,483
Haze,483
Mist,944
Mist,2755
Mist,5107
Clouds,6065
Clouds,5338
Snow,4555
Snow,3979
Snow,4008
Snow,4317
Clouds,4377
Haze,4863
Clear,5290
Clear,6114
Clear,5854
Clear,4011
Clear,2697
Clear,2169
Clear,2011
Clear,1475
Clear,915
Clear,528
Clear,324
Clear,249
Clear,308
Clear,836
Clear,2603
Clear,5511
Clear,5405
Haze,5626
Snow,4667
Haze,4667
Haze,4275
Clear,4358
Clear,4548
Clear,4423
Clear,4846
Clear,5185
Clear,6242
Clear,6034
Clouds,4238
Clouds,2861
Clear,2370
Clear,2421
Clouds,1569
Snow,1037
Haze,543
Snow,543
Snow,438
Haze,438
Snow,366
Haze,366
Haze,386
Snow,386
Haze,782
Snow,782
Snow,2555
Haze,5242
Mist,5807
Mist,6091
Mist,4885
Mist,4383
Clear,4288
Clear,4441
Clouds,4584
Haze,5088
Haze,5475
Clouds,6220
Clouds,5892
Clouds,4344
Clouds,3030
Snow,2569
Haze,2569
Snow,2314
Haze,2314
Clouds,1699
Clear,1106
Clear,731
Haze,419
Mist,419
Haze,357
Mist,357
Snow,389
Snow,841
Snow,2570
Snow,5307
Haze,6058
Clear,5416
Clear,4842
Clear,4484
Clear,4583
Clear,4988
Clear,4980
Clear,5174
Clouds,5553
Clouds,6350
Clouds,5790
Clouds,4616
Clear,3368
Clear,2720
Clear,2542
Clear,2255
Clear,1488
Clear,1089
Clear,685
Clear,663
Clear,565
Clear,664
Clear,886
Clear,1385
Clear,1879
Clouds,2653
Clear,3178
Clear,3521
Haze,4085
Clear,4444
Clear,4548
Clear,4800
Clear,5092
Clear,4885
Clear,4572
Clear,3780
Clear,3025
Clear,2751
Clear,2683
Clear,2404
Clear,1757
Clear,1089
Clear,685
Clear,663
Clear,565
Clear,664
Clear,781
Snow,1123
Clear,1461
Snow,1807
Snow,2495
Clear,3081
Clear,3317
Clouds,3597
Clear,3989
Clouds,4316
Snow,4281
Snow,4103
Snow,4198
Snow,3331
Snow,2893
Snow,2388
Snow,2026
Snow,1527
Snow,1223
Snow,768
Snow,562
Snow,473
Snow,602
Snow,949
Snow,2760
Snow,5614
Clouds,6272
Clouds,5885
Clouds,4753
Snow,4052
Snow,4261
Snow,4378
Snow,4285
Mist,4285
Haze,4285
Snow,4068
Mist,4068
Snow,4404
Mist,4404
Fog,4404
Snow,4484
Mist,4484
Snow,4569
Mist,4569
Haze,4569
Haze,3512
Snow,3512
Clouds,2508
Clouds,2022
Clouds,1884
Clear,1357
Clouds,880
Clouds,519
Clear,317
Clear,255
Clear,340
Clear,817
Clouds,2613
Mist,4339
Mist,3921
Snow,3921
Snow,3404
Mist,3404
Snow,4151
Mist,4151
Fog,4151
Snow,3237
Mist,3237
Snow,3215
Fog,3215
Mist,3215
Snow,3312
Mist,3312
Snow,3595
Mist,3595
Snow,3945
Fog,3945
Haze,3945
Haze,4454
Snow,4454
Mist,4454
Haze,5013
Haze,4734
Clear,3675
Clear,2597
Clear,2219
Clear,2003
Clear,1347
Clear,919
Clouds,504
Clouds,292
Snow,264
Snow,331
Mist,331
Snow,847
Mist,847
Snow,2643
Snow,4342
Snow,4101
Mist,4101
Snow,4082
Mist,4082
Snow,3703
Mist,3703
Snow,3471
Mist,3471
Snow,3563
Haze,3563
Snow,3986
Snow,3986
Clouds,4565
Clear,4452
Clear,5725
Clear,5563
Clear,4154
Clear,3011
Clouds,2569
Clouds,2294
Clouds,1610
Clouds,1052
Clouds,613
Clouds,357
Clouds,279
Clouds,339
Clouds,843
Clouds,2713
Clouds,5627
Haze,5839
Clouds,5541
Haze,4915
Clear,4387
Clear,4654
Snow,4962
Snow,4796
Haze,4938
Snow,4938
Snow,5287
Haze,5287
Haze,6026
Clear,5992
Clouds,4434
Clear,3185
Clear,2867
Clear,3959
Clouds,2768
Clear,1249
Clear,635
Clear,365
Clear,280
Clear,345
Clear,758
Clear,2525
Clear,5554
Clouds,6414
Clouds,5549
Clear,4694
Clouds,4272
Clouds,4909
Clouds,5215
Clouds,5135
Clouds,5270
Snow,5762
Snow,6272
Clouds,5686
Clouds,4803
Clouds,3496
Clouds,2807
Clouds,2874
Clouds,2167
Clouds,1568
Clouds,1341
Clear,720
Clear,770
Clear,586
Clear,561
Clouds,728
Clear,1166
Clear,1540
Clear,2162
Snow,2867
Clear,3530
Clear,3996
Clear,4467
Clear,4808
Clear,4772
Clear,4708
Clear,4727
Clear,4503
Clear,4327
Clear,3294
Clear,2945
Clear,2953
Clear,2651
Clear,1928
Clear,1341
Mist,962
Haze,740
Mist,740
Haze,545
Mist,545
Mist,510
Mist,604
Haze,604
Mist,922
Mist,1158
Mist,1502
Snow,1502
Clear,2258
Clear,3027
Clear,3617
Clear,4093
Clouds,4276
Clear,4529
Clear,4490
Clouds,3746
Clear,4025
Clouds,3187
Clear,2919
Clear,2523
Clear,2032
Clear,1638
Mist,1149
Mist,698
Haze,698
Mist,415
Mist,369
Haze,369
Mist,601
Haze,601
Mist,860
Mist,2465
Haze,2465
Mist,4524
Haze,4524
Mist,4284
Haze,4284
Mist,3716
Mist,3760
Haze,3760
Mist,3914
Haze,3914
Haze,4145
Mist,4145
Haze,4452
Mist,4452
Haze,4497
Mist,4497
Haze,4646
Mist,4646
Haze,4852
Haze,4846
Haze,4451
Clouds,3391
Clouds,2332
Clouds,1837
Mist,1580
Snow,1580
Mist,1156
Rain,1156
Snow,1156
Mist,783
Rain,783
Mist,398
Snow,398
Mist,307
Snow,307
Snow,216
Mist,216
Snow,299
Mist,299
Snow,821
Mist,821
Rain,821
Snow,2597
Mist,2597
Mist,4993
Snow,4993
Rain,4993
Mist,5304
Drizzle,5304
Mist,4927
Mist,4778
Haze,4778
Fog,4778
Haze,4263
Mist,4263
Fog,4263
Haze,4327
Mist,4327
Mist,4416
Haze,4521
Mist,4521
Haze,5016
Mist,5016
Haze,5675
Mist,5675
Mist,6184
Mist,5840
Mist,4278
Haze,2982
Mist,2982
Mist,2491
Mist,3331
Mist,2885
Haze,2885
Fog,2885
Mist,1033
Mist,684
Haze,684
Haze,526
Mist,526
Mist,394
Haze,394
Mist,456
Mist,950
Haze,950
Mist,2763
Mist,5422
Haze,5422
Mist,5779
Haze,5779
Haze,5736
Mist,5736
Mist,5410
Haze,5410
Mist,4474
Haze,4474
Clear,4612
Clear,4891
Clear,4919
Clear,5117
Clear,5515
Clear,6326
Clear,6188
Clear,4599
Clear,3285
Mist,2855
Mist,2347
Mist,1662
Fog,1662
Fog,968
Mist,968
Haze,968
Fog,759
Mist,759
Haze,759
Mist,542
Fog,542
Haze,542
Mist,433
Fog,433
Haze,433
Mist,486
Haze,486
Fog,486
Mist,1025
Haze,1025
Fog,1025
Mist,2810
Fog,2810
Mist,5518
Haze,5518
Fog,5518
Mist,6175
Fog,6175
Mist,5355
Haze,5355
Mist,5224
Haze,5224
Fog,5224
Mist,4535
Haze,4535
Haze,4862
Mist,4862
Mist,5032
Mist,4878
Mist,5156
Haze,5156
Mist,5832
Mist,6617
Clouds,6114
Clouds,4600
Clouds,3430
Clouds,2853
Rain,3245
Clouds,3310
Clouds,1302
Mist,640
Drizzle,640
Mist,366
Rain,366
Drizzle,366
Rain,325
Mist,325
Drizzle,325
Rain,363
Mist,363
Drizzle,363
Haze,363
Rain,811
Mist,811
Drizzle,811
Haze,811
Mist,2609
Drizzle,2609
Rain,2609
Mist,5279
Drizzle,5279
Snow,5279
Mist,5984
Drizzle,5984
Fog,5984
Rain,5984
Drizzle,5728
Mist,5728
Snow,5728
Drizzle,4779
Mist,4779
Rain,4779
Snow,4779
Drizzle,4423
Mist,4423
Mist,4803
Mist,5316
Mist,5118
Mist,5184
Fog,5184
Mist,5901
Fog,5901
Mist,6255
Mist,5804
Fog,5804
Mist,4718
Fog,4718
Mist,3351
Fog,3351
Fog,2721
Mist,2721
Mist,2850
Fog,2850
Mist,2336
Fog,2336
Mist,1727
Fog,1727
Mist,1117
Fog,1117
Drizzle,1117
Mist,657
Fog,657
Mist,530
Fog,530
Rain,530
Mist,388
Fog,388
Mist,408
Fog,408
Mist,639
Fog,639
Mist,1110
Fog,1110
Drizzle,1110
Mist,1868
Rain,1868
Fog,1868
Drizzle,1868
Mist,2946
Drizzle,2946
Rain,2946
Drizzle,3631
Mist,3631
Rain,3631
Drizzle,3854
Mist,3854
Fog,3854
Rain,3854
Drizzle,4679
Mist,4679
Mist,5264
Rain,5264
Drizzle,5264
Mist,6249
Rain,6249
Mist,5658
Fog,5658
Mist,4501
Fog,4501
Rain,4501
Mist,4402
Fog,4402
Drizzle,4268
Mist,4268
Fog,4268
Drizzle,3932
Mist,3932
Fog,3932
Mist,3221
Fog,3221
Mist,2641
Fog,2641
Mist,2624
Fog,2624
Mist,3699
Fog,3699
Drizzle,3089
Fog,3089
Mist,3089
Drizzle,1117
Fog,1117
Mist,1117
Drizzle,657
Mist,657
Fog,657
Mist,530
Fog,530
Mist,388
Fog,388
Mist,408
Fog,408
Mist,591
Fog,591
Mist,935
Fog,935
Mist,1488
Fog,1488
Mist,2274
Fog,2274
Mist,2774
Fog,2774
Mist,2937
Fog,2937
Mist,3538
Mist,4174
Mist,4510
Mist,4132
Clouds,4329
Clouds,3843
Mist,3839
Mist,3481
Mist,2617
Mist,2317
Mist,3169
Drizzle,2316
Mist,2316
Mist,947
Rain,947
Drizzle,529
Mist,529
Drizzle,330
Mist,330
Drizzle,260
Mist,260
Drizzle,339
Mist,339
Drizzle,857
Mist,857
Drizzle,2711
Mist,2711
Drizzle,5570
Mist,5570
Drizzle,5909
Mist,5909
Snow,5909
Drizzle,5619
Mist,5619
Snow,5619
Mist,4616
Snow,4616
Mist,4216
Snow,4216
Rain,4216
Mist,4319
Rain,4319
Mist,4490
Mist,4498
Snow,4498
Rain,4498
Mist,4902
Snow,4902
Mist,5451
Mist,6339
Haze,6339
Mist,5787
Mist,4109
Mist,2753
Mist,2557
Mist,2241
Mist,1370
Mist,977
Mist,571
Mist,300
Mist,241
Snow,241
Mist,348
Mist,845
Mist,2763
Mist,5614
Mist,6154
Clouds,5606
Clouds,5033
Clouds,4366
Clear,4434
Clear,4679
Clear,4661
Clouds,4996
Clouds,5563
Clouds,6543
Clouds,5861
Clouds,4356
Clouds,2999
Clouds,2675
Clouds,2443
Clouds,1674
Clouds,936
Clouds,730
Clouds,538
Clouds,469
Clouds,551
Clouds,1049
Clouds,3038
Clouds,5499
Clouds,5595
Clouds,5103
Clouds,4411
Snow,3846
Mist,3846
Snow,4032
Mist,4032
Snow,4367
Mist,4367
Haze,4304
Snow,4304
Mist,4304
Clouds,4899
Clouds,5381
Clouds,6513
Clouds,6021
Clouds,4289
Clouds,3004
Clouds,2649
Clouds,2409
Clouds,1783
Snow,1051
Snow,548
Snow,347
Snow,266
Snow,370
Clouds,870
Mist,2720
Clouds,5815
Clouds,6368
Clouds,5830
Clouds,5144
Clouds,4367
Clouds,4710
Clouds,4810
Clouds,4856
Clouds,5354
Clouds,5767
Clouds,6772
Clouds,6458
Snow,4714
Clouds,3447
Clouds,2969
Clouds,3619
Clouds,3522
Clouds,1281
Clouds,664
Clouds,409
Clouds,312
Clouds,390
Clouds,827
Clouds,2602
Clouds,5160
Clouds,6266
Clouds,5802
Clouds,4946
Clouds,4667
Clear,5109
